date,temp_max,humidity,rainfall
2020-11-05,29.7,50.0,0.0
2020-11-06,29.6,52.0,0.0
2020-11-07,29.6,51.0,0.0
2020-11-08,29.4,56.0,0.0
2020-11-09,28.4,62.0,0.0
2020-11-10,28.8,60.0,0.0
2020-11-11,28.9,61.0,0.0
2020-11-12,31.2,64.0,0.0
2020-11-13,31.4,61.0,0.0
2020-11-14,31.5,61.0,0.0
2020-11-15,31.0,57.0,0.0
2020-11-16,31.5,53.0,0.0
2020-11-17,30.5,63.0,0.0
2020-11-18,31.7,56.0,0.0
2020-11-19,30.4,62.0,0.0
2020-11-20,29.8,71.0,0.6
2020-11-21,27.4,61.0,0.0
2020-11-22,26.2,51.0,0.0
2020-11-23,27.4,53.0,0.0
2020-11-24,27.6,58.0,0.0
2020-11-25,28.9,53.0,0.0
2020-11-26,28.0,55.0,0.6
2020-11-27,24.5,64.0,0.0
2020-11-28,28.5,61.0,0.0
2020-11-29,28.9,59.0,0.0
2020-11-30,28.8,59.0,0.0
2020-12-01,28.5,56.0,0.0
2020-12-02,28.5,55.0,0.0
2020-12-03,28.2,60.0,0.0
2020-12-04,28.5,56.0,0.0
2020-12-05,28.9,45.0,0.0
2020-12-06,29.5,46.0,0.0
2020-12-07,30.0,49.0,0.0
2020-12-08,29.9,53.0,0.0
2020-12-09,29.4,54.0,0.0
2020-12-10,29.4,53.0,0.0
2020-12-11,29.3,52.0,0.0
2020-12-12,27.5,50.0,0.0
2020-12-13,26.4,63.0,0.0
2020-12-14,27.1,67.0,0.0
2020-12-15,25.9,71.0,1.5
2020-12-16,27.8,74.0,0.2
2020-12-17,25.0,76.0,0.1
2020-12-18,24.2,64.0,0.0
2020-12-19,24.5,52.0,0.0
2020-12-20,24.9,47.0,0.0
2020-12-21,24.5,47.0,0.0
2020-12-22,25.5,56.0,0.0
2020-12-23,26.4,54.0,0.0
2020-12-24,26.8,48.0,0.0
2020-12-25,26.7,48.0,0.0
2020-12-26,26.0,47.0,0.0
2020-12-27,25.9,51.0,0.0
